LTER_site,local_site,year,date,site,plot,ACHMIL,ALLGEY,ANTMED,AREFEN,ARTSCO,bare,BISBIS,BISVIV,CALLEP,CAMROT,CAR_SP1,CARHET,CARNOV,CARSCO,CASOCC,CERARV,CHIJAM,DANINT,DESCAE,DRABA_SP1,DRACRA2,ERIMEL,ERIPIN,ERISIM,FESBRA,FORB_SP1,GEN_SP1,GENALG,GENAMA,GENPRO,GEUROS,GRASS_SP1,LEWPYG,lichen,litter,LLOSER,LUZSPI,MERLAN,MINOBT,moss,NOCFEN,PACCRO,PEDGRO,PHLALP,POA_SP1,POAALP,POAARC,POAGLA,POTDIV,PRIANG,RANADO,RHOINT,RHORHO,rock,SALIX_SP1,SAXRHO,SEDLAN,SELDEN,SIBPRO,SOLMUL,STELON,STEUMB,SWEPER,TRIPAR,TRISPI
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2013,7/12/13,7,CAN,0.5,0,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0,8,38,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,35,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2013,7/11/13,7,CAX,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,44,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,27,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,8,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2013,7/12/13,7,CBX,0,0,0,0,0.5,0,2,0,0,0,0,0,0,0,0,0,0,0.5,27,0,0,0,0,0.5,0,0,0,0,0,0,43,0,0,0,19,0,0,0,0,0,0,0,0,0.5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2013,7/11/13,7,CDC,0,0,0,0,6,2,0.5,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,28,0,0.5,0,35,0,0.5,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2013,7/11/13,7,CDN,0,0,0,0,1,6,8,0,0,0,1,0,0,4,0.5,0,0,7,0,0,0,0,0,0.5,0,0,0,0,0,0,13,0,3,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,11,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2013,7/12/13,7,CDX,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,41,0,0.5,0,15,5,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0.5,0,0,3,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2013,7/11/13,7,CXC,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,14,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2013,7/11/13,7,CXN,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,25,0,0,0.5,0,0,0,0,0,2,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2013,7/12/13,7,CXX,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.5,15,0,0,0,0,0.5,0,0,0,0,0,0,70,0,0,0,9,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2014,7/14/14,1,CAC,0,0,0,0,18,8,1,0,2,0,0,0,0,2,3,0,0,0,25,0,0,0,0,2,1,0,0,5,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,12,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2014,7/14/14,1,CAN,0,0,0,0,6,0,1,0,6,0,0,0,0,35,0,0,0,0,28,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2014,7/14/14,1,CAX,0,0,0,0,19,7,1,0,1,0,0,0,0,6,0.5,0,0,0,44,0,0,0,0,0,0.5,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2014,7/14/14,1,CBX,0,0,0,0,11,0,4,0,8,0,0,0,0,0.5,0.5,0,0,0,2,1,0,0,0,0.5,0.5,0,0,1,0,0,48,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2014,7/14/14,1,CDC,0,0,0,0,4,16,2,0,0.5,0,0,0,0,4,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,3,0,0,45,0,0,0,7,0.5,0,0.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,17,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2014,7/14/14,1,CDN,0,0,0,0,6,0,0,0,0.5,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,33,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2014,7/14/14,1,CDX,0,0,0,0,25,0,4,0,3,0,0,0,0,1,7,0,0,0,0,0.5,0,0,0,0.5,0.5,0,0,2,0,0,36,0,0,0,1,0,0.5,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,9,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2014,7/14/14,1,CXC,0,0,0,0,11,1,1,0,0.5,0,0,0,0,3,1,0,0,0,15,0,0,0,0,2,2,0,0,5,0,0,18,0,0,0,22,6,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2014,7/14/14,1,CXN,0,0,0,0,11,17,2,0,2,0,0,0,0,22,0,0,0,0,13,0,0,0,0,0,0.5,0,0,1,0,0,7,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2014,7/14/14,1,CXX,0,0,0,0,1,3,8,0,1,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0.5,0,0,0,0,0,38,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,9,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2014,7/11/14,2,CAC,0,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2014,7/11/14,2,CAN,0,0,0,0,5,0,3,0,3,0,0,0,0,16,0,0,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2014,7/11/14,2,CAX,0,0,0,0,13,2,3,0,0,0,0,0,0,0.5,0.5,0,0,0,58,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0.5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2014,7/11/14,2,CBX,0,0,0,0,7,8,5,0,3,0,0,0,0,0.5,0,0,0,0,24,0,0,0,0,0,0,0,0,2,0,0,31,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2014,7/11/14,2,CDC,0,0,0,0,17,18,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,26,0,0,0,25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2014,7/11/14,2,CDN,0,0,0,0,6,0,3,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2014,7/11/14,2,CDX,0,0,0,0,2,6,4,0,0.5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2014,7/11/14,2,CXC,0,0,0,0,1,2,4,0,2,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,2,0,0,53,0,0,0,15,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2014,7/11/14,2,CXN,0,0,0,0,5,1,4,0,0,0,0,0,0,34,0,0,0.5,0,33,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2014,7/11/14,2,CXX,0,0,0,0,2,0,6,0,0.5,0,0,0,0,1,0.5,0,0,0,41,0,0,0,0,0,0,0,0,5,0,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2014,7/11/14,3,CAC,0,0,0,0,2,23,1,0,9,0,0,0,0,0.5,0.5,0,0,0,34,0,0,0,0,0,0,0.5,0,11,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2014,7/11/14,3,CAN,0,0,0,0,0.5,4,7,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2014,7/11/14,3,CAX,0,0,0,0,1,1,7,0,6,0,0,0,0,0,0.5,0,0,0,65,0,0,0,0,0.5,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0.5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2014,7/11/14,3,CBX,0,0,0,0,11,1,6,0,1,0,0,0,0,1,1,0,0,0,42,0,0,0,0,0,0.5,0,0,3,0,0,17,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,3,0,0,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2014,7/11/14,3,CDC,0,0,0,0,7,33,8,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,22,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2014,7/11/14,3,CDN,0,0,0,0,1,2,3,0,2,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2014,7/11/14,3,CDX,0,0,0,0,9,8,6,0,3,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,48,0,0.5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.5,0,0,0,2,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2014,7/11/14,3,CXC,0,0,0,0,5,8,8,0,1,0,0,0,0,5,0,0,0,0,23,0,0,0,0,0,0,0,0,3,0,0,17,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2014,7/11/14,3,CXN,0,0,0,0,3,0,8,0,4,0,0,0,0,13,0,0,0,0,59,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2014,7/11/14,3,CXX,0,0,0,0,3,1,8,0,7,0,0,0,0,8,0.5,0,0,0,43,0,0,0,0,0,0,0,0,2,0,0,18,0,0.5,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2014,7/31/14,4,CAC,0,0,0,0,7,11,0.5,0,0.5,0,0,3,0,0,0.5,0,0,0,42,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2014,7/31/14,4,CAN,0,0,0,0,0.5,2,1,0,0,0,0,8,0,0,0,0,0,0,67,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,18,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2014,7/31/14,4,CAX,0,0,0,0,7,1,1,0,0,0,0,5,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2014,7/31/14,4,CBX,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0.5,0,0,0,41,0,0,0,0,0.5,2,0,0,0,0,0,8,0,0,0,19,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,11,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2014,7/31/14,4,CDC,0,0,0,0,8,7,2,0,0,0,0,5,0,0,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,51,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2014,7/31/14,4,CDN,0,0,0,0,5,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,35,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2014,7/31/14,4,CDX,0,0,0,0,6,3,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,35,0,0.5,0,2,7,0.5,0,0.5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0.5,0,0,16,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2014,7/31/14,4,CXC,0,0,0,0,2,4,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,23,0,0,0,0,0.5,0,0,0,0,0,0,54,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2014,7/31/14,4,CXN,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2014,7/31/14,4,CXX,0,0,0,0,1,0,1,0,0.5,0,0,1,0,0,1,0,0,0,33,0,0,0,0,2,0.5,0,0,0,0,0,54,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2014,7/15/14,5,CAC,0,0,0,0,6,7,2,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,11,0.5,0,3,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2014,7/15/14,5,CAN,0.5,0,0,0,5,2,5,0,0,0,0,0,0,0.5,0,0,0,0,73,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,5,1,0,0.5,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2014,7/15/14,5,CAX,0,0,0,0,0.5,5,4,0,1,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0.5,0,1,11,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2014,7/15/14,5,CBX,0,0,0,0,0.5,13,2,0,7,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0.5,0,0,0,0,0,0,43,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2014,7/15/14,5,CDC,0,0,0,0,5,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,31,0,0,0,23,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2014,7/15/14,5,CDN,0.5,0,0,0,7,7,11,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0,0,22,0,3,0,2,0.5,0.5,0,0,0,0,0,0,11,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,7,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2014,7/15/14,5,CDX,0,0,0,0,16,8,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,39,0,0.5,0,18,1,0,0,0,0,0,0,0,0,0,0.5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2014,7/15/14,5,CXC,1,0,0,0,7,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,44,0,0,0,11,0,0,0.5,0,0,0,0,0,0.5,0,0.5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2014,7/15/14,5,CXN,0,0,0,0,13,3,8,0,0,0,0,0,0,8,0,0,0,0,21,0,0,0,0,0.5,0,0,0,0.5,0,0,24,0,1,0,1,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0.5,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,7,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
